,region_code,RAI,RAI_Econ,RAI_Demo,RAI_Infra,RAI_Serv,net_rate,sgg_name,sido
192,46900,0.44002874808270404,0.18369381236244134,0.5290178098546376,0.4662596168657413,0.4517862307323562,-3.400939718147055,진도군,전라남도
193,11320,0.43929796672260885,0.21150239709744484,0.4686366241986921,0.6137576062000346,0.378471371407585,-14.605579682393259,도봉구,서울특별시
194,31140,0.43885455997098094,0.20941615538280645,0.5768911039578798,0.39249906234658266,0.4672196239818825,-14.660431931651303,남구,울산광역시
195,26230,0.43778387337084607,0.2845242181864033,0.5329152794565903,0.33805009979128287,0.4975584612795602,-2.5693763934011145,부산진구,부산광역시
196,48840,0.4375487398846208,0.1488245204511883,0.5480016652238079,0.47060754825517953,0.44428640759417937,-0.43955122656346085,남해군,경상남도
197,46720,0.43556301009616993,0.14278503120298386,0.5360166185908053,0.49941150922859,0.42876433507396894,-3.8505569439807337,곡성군,전라남도
198,52190,0.4349784015494254,0.1469260387767607,0.5569965261977402,0.4805651340188447,0.4289496374091087,-5.756293896282192,남원시,전북특별자치도
199,26410,0.43460903382094657,0.18164084446966844,0.6002681675647565,0.3630957123364463,0.47262694709510616,-14.457729973079351,금정구,부산광역시
200,26290,0.43357716245216804,0.20941615538280645,0.5626576099534711,0.3755081032476508,0.4715727353872121,-8.049521491725612,남구,부산광역시
201,48730,0.4327851581103427,0.1763834184263883,0.5302880062554398,0.5358274541574117,0.39393620111684224,-11.977665330941468,함안군,경상남도
